0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.96	0.00021145	0.00051203	0.00051203	0.00051243	0.00051243
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.98	0.000202	0.00049954	0.00049954	0.00049994	0.00049994
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.99	0.00019255	0.00049521	0.00049521	0.00049563	0.00049563
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.99	0.00018901	0.00049091	0.00049091	0.00049133	0.00049133
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	299	0.00019019	0.00048737	0.00048737	0.00048782	0.00048782
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.87	0.00025988	0.00066	0.00066	0.0006607	0.0006607
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.77	0.00045716	0.00087073	0.00087073	0.00087219	0.00087219
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.99	5.3158e-06	0.00053557	0.066407	0.0045647	0.00051233
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.82	1.217e-05	0.00081861	0.065315	0.0070907	0.00078757
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.71	1.6069e-05	0.00099128	0.064341	0.0086774	0.00095661
0.085398	6.6017e-17	3.6137e+05	3.3257e+05	298.59	3.3768e-05	0.0011875	0.064308	0.010505	0.0011454
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.44	3.4578e-05	0.00082949	0.00082949	0.00083088	0.00083088
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.39	3.1155e-05	0.00089497	0.00089497	0.00089658	0.00089658
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.39	5.0391e-05	0.00088842	0.00088842	0.00088998	0.00088998
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.44	0.00011624	0.00081016	0.00081016	0.00081141	0.00081141
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.29	0.00021124	0.00098317	0.00098317	0.0009849	0.0009849
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.33	0.00019354	0.00095987	0.00095987	0.00096161	0.00096161
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.36	0.00018292	0.0009294	0.0009294	0.00093111	0.00093111
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.81	0.00076422	0.00033805	0.08785	0.0040807	0.00033774
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.45	0.0029201	0.0008293	0.083773	0.010458	0.00082959
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.72	0.0013182	0.00046311	0.084168	0.0056697	0.00046311
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.26	0.0038608	0.0010905	0.083273	0.012896	0.0010913
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.04	0.0047661	0.0013963	0.082437	0.013776	0.0013979
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.34	0.0033862	0.00097793	0.082018	0.012389	0.00097863
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	297.87	0.0051336	0.0016249	0.082284	0.014499	0.0016272
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.22	0.0038485	0.0011442	0.081423	0.012866	0.0011453
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.51	0.0025723	0.00074866	0.081789	0.009403	0.00074906
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.66	0.0016229	0.00053997	0.08158	0.0066718	0.00054022
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.47	0.0027516	0.00080711	0.082228	0.01018	0.00080753
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.68	0.0015837	0.00051447	0.083077	0.0063322	0.00051457
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.64	0.00191	0.00057317	0.082755	0.0070901	0.00057334
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.63	0.0020121	0.00058063	0.083524	0.0071797	0.00058072
0.074986	7.5184e-17	2.4973e+05	2.2672e+05	298.79	0.00099064	0.00036353	0.083688	0.0044192	0.00036356
0	0	0	0	298.7	0.00047127	0.00047245	0.00047245	0.0004725	0.0004725
0	0	0	0	298.71	0.00039227	0.00039124	0.00039124	0.00039127	0.00039127
0	0	0	0	298.7	0.00047183	0.00047172	0.00047172	0.00047176	0.00047176
0	0	0	0	298.71	0.00039834	0.00039467	0.00039467	0.0003947	0.0003947
0	0	0	0	298.71	0.00041271	0.00041108	0.00041108	0.00041111	0.00041111
0	0	0	0	298.71	0.00040939	0.00041037	0.00041037	0.0004104	0.0004104
0	0	0	0	298.71	0.00040884	0.00040744	0.00040744	0.00040747	0.00040747
0	0	0	0	298.71	0.00040663	0.00040377	0.00040377	0.00040381	0.00040381
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	297.71	1.5357e-05	0.00051995	0.00051995	0.00052054	0.00052054
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	297.63	1.6538e-05	0.00062853	0.00062853	0.0006295	0.0006295
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	297.52	0.00012404	0.00076546	0.00076546	0.0017704	0.00076697
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	297.57	2.0082e-05	0.00070133	0.00070133	0.00070255	0.00070255
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	297.47	0.00010277	0.00079422	0.00079422	0.00079572	0.00079572
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	297.63	1.7719e-05	0.00061248	0.00061248	0.00061332	0.00061332
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	297.9	0.0012542	0.00034382	0.076489	0.0052114	0.0003465
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	297.7	0.0026421	0.00057157	0.075367	0.0088716	0.00057588
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	297.53	0.0040187	0.00076439	0.074547	0.012112	0.00077028
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	297.4	0.0049852	0.00091098	0.073682	0.013267	0.00091811
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	297.23	0.0063217	0.0010955	0.073191	0.013902	0.0011044
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	297.49	0.004246	0.00080609	0.073239	0.012819	0.00081203
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	296.93	0.0073419	0.0014346	0.073193	0.015195	0.0014475
0.061309	7.6987e-17	2.4325e+05	2.2064e+05	296.93	0.0072167	0.0014315	0.072853	0.015138	0.0014443
0	0	0	0	298.68	0.00057956	0.00058083	0.00058083	0.00058091	0.00058091
0	0	0	0	298.71	0.0003547	0.000351	0.000351	0.00035103	0.00035103
0	0	0	0	298.7	0.00037293	0.00037572	0.00037572	0.00037575	0.00037575
0	0	0	0	298.7	0.00041989	0.00041817	0.00041817	0.00041821	0.00041821
0	0	0	0	298.7	0.00037017	0.0003723	0.0003723	0.00037233	0.00037233
0	0	0	0	298.7	0.00036796	0.0003699	0.0003699	0.00036993	0.00036993
0	0	0	0	298.7	0.00039227	0.00038981	0.00038981	0.00038984	0.00038984
0	0	0	0	298.7	0.00038066	0.00037859	0.00037859	0.00037862	0.00037862
0	0	0	0	298.72	0.0006315	0.00062744	0.00062744	0.00062748	0.00062748
0	0	0	0	298.71	0.0009664	0.00096738	0.00096738	0.00096746	0.00096746
0	0	0	0	298.71	0.00081069	0.00081384	0.00081384	0.0008139	0.0008139
0	0	0	0	298.7	0.0010906	0.0010969	0.0010969	0.001097	0.001097
0	0	0	0	298.71	0.0010331	0.0010344	0.0010344	0.0010345	0.0010345
0	0	0	0	298.71	0.0010418	0.0010487	0.0010487	0.0010488	0.0010488
0	0	0	0	298.71	0.0010467	0.001057	0.001057	0.0010571	0.0010571
0	0	0	0	298.7	0.0012204	0.0012237	0.0012237	0.0012238	0.0012238
0	0	0	0	298.71	0.0010239	0.0010265	0.0010265	0.0010266	0.0010266
0	0	0	0	298.71	0.0010943	0.0010947	0.0010947	0.0010949	0.0010949
0	0	0	0	298.7	0.0012364	0.0012315	0.0012315	0.0012316	0.0012316
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	296.48	0.0011239	0.0021085	0.11475	0.0081428	0.0022643
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	296.19	0.002038	0.0031683	0.13112	0.010904	0.0035086
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	296.03	0.0025462	0.0037314	0.14359	0.012502	0.0041832
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	295.94	0.0027928	0.0040278	0.13198	0.012754	0.0044766
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	295.84	0.00312	0.0043749	0.11362	0.012895	0.0048042
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	295.73	0.0034574	0.004756	0.096993	0.013168	0.0051765
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	295.59	0.0038726	0.0052329	0.09747	0.014208	0.0057157
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	295.48	0.0042035	0.0056057	0.080834	0.014469	0.0060798
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	295.41	0.0044302	0.0058458	0.12189	0.016326	0.0064895
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	296.04	0.0024995	0.0036826	0.060202	0.0096973	0.0038421
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	296.32	0.0015951	0.002679	0.12383	0.0096353	0.0029349
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	296.3	0.0014606	0.0025421	0.0025421	0.0025483	0.0025483
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	296.4	0.001226	0.0022493	0.0022493	0.0022542	0.0022542
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	296.39	0.0012879	0.0023078	0.0023078	0.0023129	0.0023129
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	296.39	0.0012075	0.002243	0.002243	0.0022477	0.0022477
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	296.34	0.0013222	0.0023711	0.0023711	0.0023763	0.0023763
0.24205	9.9308e-17	2.3476e+05	2.2648e+05	296.28	0.0014501	0.0025348	0.0025348	0.0025407	0.0025407
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	297.27	0.00092163	0.0013788	0.10686	0.0061849	0.0014654
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	297.01	0.0019307	0.0025866	0.10704	0.0089726	0.0027523
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	296.89	0.0024174	0.0031293	0.061584	0.0082028	0.0032006
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	296.55	0.0037257	0.0046701	0.10606	0.012809	0.004975
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	296.39	0.004311	0.0053436	0.071976	0.012737	0.0056008
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	296.4	0.0042929	0.0053087	0.068875	0.01255	0.0055547
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	296.02	0.005733	0.0070223	0.11352	0.017536	0.007518
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	297.13	0.0011952	0.0016344	0.0016344	0.0016365	0.0016365
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	297.18	0.001061	0.0014865	0.0014865	0.0014884	0.0014884
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	297.07	0.0012846	0.0018064	0.0018064	0.0018089	0.0018089
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	297.06	0.0013573	0.0018977	0.0018977	0.0019005	0.0019005
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	297.1	0.0012813	0.0017948	0.0017948	0.0017974	0.0017974
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	296.98	0.001775	0.0023726	0.0023726	0.0023774	0.0023774
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	297.03	0.0016067	0.0022015	0.0022015	0.0022057	0.0022057
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	297.13	0.0013056	0.001844	0.001844	0.0018471	0.0018471
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	297.04	0.0017027	0.0023147	0.0023147	0.0023196	0.0023196
0.27781	8.6527e-17	3.4352e+05	3.3308e+05	297.15	0.0013345	0.0018819	0.0018819	0.0018852	0.0018852
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.14	0.0058598	0.0072929	0.157	0.010859	0.0083571
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.17	0.0056642	0.0070197	0.095631	0.010041	0.0077211
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.17	0.0057148	0.0070957	0.11792	0.010307	0.0079236
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.14	0.0059074	0.0073194	0.16813	0.010976	0.008444
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.32	0.0046246	0.0057957	0.27212	0.0096933	0.0070844
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.33	0.0045587	0.0057221	0.26094	0.0095132	0.0069395
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.32	0.0045727	0.005747	0.26652	0.0095873	0.0069974
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.49	0.0033187	0.0042557	0.20394	0.0071398	0.0048664
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.49	0.0032677	0.0042307	0.19836	0.0070657	0.0048085
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.45	0.0036707	0.0045692	0.082073	0.0066693	0.0046501
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.46	0.0036382	0.0045444	0.076494	0.0065951	0.0045923
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.54	0.0029299	0.0038029	0.23126	0.0067369	0.0044478
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.64	0.0022126	0.0029298	0.21928	0.0054894	0.0033236
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.14	0.0059291	0.0073098	0.1348	0.010719	0.0082692
0.8001	1.003e-16	2.3403e+05	2.292e+05	295.89	0.0077448	0.0094635	0.17583	0.013923	0.01112
0.8001	1.003e-16	2.3403e+05	2.292e+05	295.64	0.0094769	0.011555	0.11683	0.016329	0.013417
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.61	0.0023966	0.0031968	0.21954	0.0058458	0.0036506
0.8001	1.003e-16	2.3403e+05	2.292e+05	295.89	0.0077994	0.0094344	0.15914	0.013762	0.011003
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.33	0.0046108	0.0056934	0.2387	0.0093125	0.0067954
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.5	0.002553	0.0033463	0.0033463	0.0033513	0.0033513
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.51	0.0025419	0.0033272	0.0033272	0.0033321	0.0033321
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.51	0.0025278	0.0033081	0.0033081	0.003313	0.003313
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.49	0.0028794	0.0037981	0.0037981	0.0038049	0.0038049
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.49	0.0028549	0.0037765	0.0037765	0.0037832	0.0037832
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.54	0.0027244	0.0036569	0.0036569	0.0036633	0.0036633
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.5	0.0030753	0.0040287	0.0040287	0.0040366	0.0040366
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.39	0.0037615	0.0048841	0.0048841	0.0048956	0.0048956
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.4	0.0037035	0.0048374	0.0048374	0.0048486	0.0048486
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.4	0.0036649	0.0047906	0.0047906	0.0048017	0.0048017
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.54	0.0026199	0.0034856	0.0034856	0.0034914	0.0034914
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.44	0.0031761	0.0041512	0.0041512	0.0041593	0.0041593
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.39	0.0034146	0.0043811	0.0043811	0.00439	0.00439
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.6	0.0019878	0.0027162	0.0027162	0.0027195	0.0027195
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.52	0.0027676	0.0036674	0.0036674	0.0036738	0.0036738
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.51	0.0029592	0.0039005	0.0039005	0.0039079	0.0039079
0.8001	1.003e-16	2.3403e+05	2.292e+05	296.57	0.0021464	0.0028461	0.0028461	0.0028497	0.0028497
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	285.84	0.003198	0.0044221	0.2615	0.0086853	0.0052549
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	285.85	0.0031893	0.0043775	0.24714	0.0084977	0.0051488
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	286.05	0.0019447	0.0028889	0.1383	0.0053933	0.0029615
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	286.05	0.0019034	0.0028666	0.13112	0.0052996	0.0029084
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	285.71	0.0040048	0.0053535	0.27674	0.010189	0.0064316
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	285.71	0.0039798	0.0053311	0.26956	0.010095	0.0063786
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	285.52	0.0050022	0.0066386	0.077632	0.010398	0.007259
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	285.52	0.0049837	0.0066386	0.077632	0.010398	0.007259
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	285.64	0.0044094	0.0058574	0.18421	0.010148	0.0067026
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	285.41	0.0055776	0.0073794	0.0073794	0.010428	0.0076908
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	285.14	0.0071319	0.0092497	0.11603	0.014632	0.010565
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	285.15	0.0070638	0.0092053	0.10167	0.014443	0.010459
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	284.99	0.0078748	0.010203	0.010203	0.014948	0.01124
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	285.42	0.0057843	0.007381	0.18573	0.012426	0.0085496
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	286	0.0022659	0.0032368	0.0032368	0.0046201	0.0032425
0.58678	1.3676e-16	1.6613e+05	1.6231e+05	286.07	0.0018038	0.00272	0.17391	0.0054441	0.0028894
0	0	0	0	299.11	0.0021139	0.002088	0.002088	0.0020882	0.0020882
0	0	0	0	299.11	0.0020536	0.0020569	0.0020569	0.0020571	0.0020571
0	0	0	0	299.11	0.0020436	0.0020441	0.0020441	0.0020443	0.0020443
0	0	0	0	299.11	0.0022339	0.0022516	0.0022516	0.0022519	0.0022519
0	0	0	0	299.11	0.0022292	0.002233	0.002233	0.0022332	0.0022332
0	0	0	0	299.11	0.0022948	0.0022812	0.0022812	0.0022814	0.0022814
0	0	0	0	299.11	0.0023013	0.0022772	0.0022772	0.0022774	0.0022774
0	0	0	0	297.81	0.0018515	0.0018507	0.0018507	0.001851	0.001851
0	0	0	0	297.81	0.0018644	0.0018615	0.0018615	0.0018618	0.0018618
0	0	0	0	297.8	0.0022755	0.0022708	0.0022708	0.0022712	0.0022712
0	0	0	0	297.81	0.0022756	0.0022727	0.0022727	0.0022731	0.0022731
0	0	0	0	297.81	0.0022752	0.0022746	0.0022746	0.0022749	0.0022749
2.6046	7.791e-17	2.3432e+05	2.2973e+05	296.57	0.0039578	0.0050615	0.41495	0.0068674	0.0056654
2.6046	7.791e-17	2.3432e+05	2.2973e+05	296.42	0.0054401	0.0067042	0.24252	0.0083917	0.0071821
2.6046	7.791e-17	2.3432e+05	2.2973e+05	296.19	0.0078837	0.0092973	0.50622	0.012044	0.010826
2.6046	7.791e-17	2.3432e+05	2.2973e+05	296.06	0.0092379	0.010681	0.27913	0.013147	0.011934
2.6046	7.791e-17	2.3432e+05	2.2973e+05	295.83	0.011434	0.01308	0.27065	0.015971	0.014752
2.6046	7.791e-17	2.3432e+05	2.2973e+05	295.65	0.013256	0.014983	0.40311	0.018545	0.017315
2.6046	7.791e-17	2.3432e+05	2.2973e+05	295.5	0.014654	0.01643	0.23048	0.019881	0.018653
2.6046	7.791e-17	2.3432e+05	2.2973e+05	295.39	0.01562	0.017378	0.089992	0.020698	0.019472
2.6046	7.791e-17	2.3432e+05	2.2973e+05	295.2	0.017543	0.019412	0.30962	0.023655	0.022415
2.6046	7.791e-17	2.3432e+05	2.2973e+05	296.4	0.0056641	0.0068936	0.28623	0.0087071	0.0075047
2.6046	7.791e-17	2.3432e+05	2.2973e+05	296.53	0.0026765	0.0037041	0.0037041	0.003712	0.003712
2.6046	7.791e-17	2.3432e+05	2.2973e+05	296.56	0.0027303	0.0037276	0.0037276	0.0037354	0.0037354
2.6046	7.791e-17	2.3432e+05	2.2973e+05	296.6	0.0027764	0.0037446	0.0037446	0.0037522	0.0037522
2.6046	7.791e-17	2.3432e+05	2.2973e+05	296.6	0.002985	0.0039826	0.0039826	0.003991	0.003991
2.6046	7.791e-17	2.3432e+05	2.2973e+05	296.62	0.0029786	0.0039621	0.0039621	0.0039703	0.0039703
2.6046	7.791e-17	2.3432e+05	2.2973e+05	296.64	0.0030183	0.0039693	0.0039693	0.0039774	0.0039774
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.54	0.0039252	0.0050593	0.0050593	0.0050734	0.0050733
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.56	0.0038536	0.0049498	0.0049498	0.005504	0.0049632
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.44	0.0048406	0.0060799	0.0060799	0.0064409	0.0061002
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.51	0.0041614	0.0054072	0.0054072	0.0057633	0.0054232
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.45	0.0046925	0.0059644	0.0059644	0.0061642	0.005984
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.15	0.0072369	0.0088961	0.0088961	0.0099656	0.0089407
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.05	0.0080807	0.0099226	0.16852	0.012112	0.010994
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	296.82	0.0099875	0.012036	0.10182	0.014445	0.013331
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	296.69	0.0111	0.013282	0.068656	0.01585	0.014732
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	296.82	0.0099504	0.012102	0.08468	0.014479	0.013365
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.05	0.008075	0.0099324	0.12552	0.012003	0.010894
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.29	0.0060614	0.0077036	0.30393	0.0098364	0.0087272
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.03	0.0083126	0.01015	0.23756	0.012557	0.011442
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	296.97	0.0087898	0.010821	0.41027	0.013808	0.012683
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	296.72	0.010736	0.01308	0.40393	0.016484	0.015351
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	296.49	0.012306	0.014725	0.014725	0.015762	0.014854
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.39	0.0051034	0.0067125	0.33735	0.0087567	0.0076492
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.48	0.0042779	0.005782	0.34502	0.007683	0.0065782
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.52	0.0028352	0.0037401	0.0037401	0.0037485	0.0037485
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.6	0.0027885	0.0035951	0.0035951	0.0036026	0.0036026
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.63	0.0027683	0.0036058	0.0036058	0.0036132	0.0036132
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.66	0.0027615	0.0035139	0.0035139	0.0035208	0.0035208
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.08	0.0057886	0.0070701	0.0070701	0.0071004	0.0071004
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.39	0.0043337	0.0054254	0.0054254	0.0054425	0.0054425
2.2946	7.5662e-17	2.4204e+05	2.3736e+05	297.54	0.0033432	0.0043919	0.0043919	0.0044029	0.0044029
0	0	0	0	298.6	0.0019309	0.0019058	0.0019058	0.001906	0.001906
0	0	0	0	298.61	0.0017926	0.0017977	0.0017977	0.0017979	0.0017979
0	0	0	0	298.61	0.0016507	0.0016588	0.0016588	0.001659	0.001659
0	0	0	0	298.59	0.0026634	0.0027142	0.0027142	0.0027147	0.0027147
0	0	0	0	298.6	0.0024997	0.0025259	0.0025259	0.0025263	0.0025263
0	0	0	0	298.6	0.002194	0.0021994	0.0021994	0.0021997	0.0021997
0	0	0	0	298.61	0.0018575	0.0018212	0.0018212	0.0018214	0.0018214
0	0	0	0	299.01	0.001681	0.001683	0.001683	0.0016832	0.0016832
0	0	0	0	299.01	0.001678	0.0016819	0.0016819	0.0016821	0.0016821
0	0	0	0	299.01	0.0018757	0.0018971	0.0018971	0.0018974	0.0018974
0	0	0	0	299.01	0.0018739	0.0018935	0.0018935	0.0018937	0.0018937
0	0	0	0	299.01	0.0020727	0.0020944	0.0020944	0.0020947	0.0020947
0	0	0	0	299.01	0.0020709	0.0020802	0.0020802	0.0020806	0.0020806
0	0	0	0	299.01	0.0023155	0.0023093	0.0023093	0.0023096	0.0023096
2.969	1.0245e-16	2.3432e+05	2.3127e+05	296.54	0.003979	0.0051824	0.18335	0.0063872	0.0056512
